Name,Grow Year,Location,Distributor,Yield,Maturity,Seed Size,Harvestability,bean_type,Released Year,Market Class,Common Mosaic Virus R1,Common Mosaic Virus R15,Anthracnose R17,Anthracnose R23,Anthracnose R73,Common Blight,Pedigree
OAC 22-3,2024.0,Woodstock,OACG,3029.3,89.5,20.2,2.5,white bean,,White Navy,,,,,,,
OAC 22-3,2024.0,Elora,OACG,3221.9,84.0,22.9,2.4,white bean,,White Navy,,,,,,,
OAC 22-3,2024.0,Blyth,OACG,3513.4,84.0,23.1,5.0,white bean,,White Navy,,,,,,,
OAC 22-3,2024.0,Winchester,OACG,4616.1,98.5,23.2,1.9,white bean,,White Navy,,,,,,,
OAC Tong,2020.0,St. Thomas,OACG,3271.0,85.0,69.6,,coloured bean,,Dark Red Kidney,,,,,,,12-D1/W12HR697
OAC Tong,2020.0,Exeter,OACG,2015.0,89.8,62.1,,coloured bean,,Dark Red Kidney,,,,,,,12-D1/W12HR697
OAC Tong,2020.0,Woodstock,OACG,1886.0,89.8,56.4,,coloured bean,,Dark Red Kidney,,,,,,,12-D1/W12HR697
OAC Tong,2020.0,Elora,OACG,2439.0,83.3,65.6,,coloured bean,,Dark Red Kidney,,,,,,,12-D1/W12HR697
OAC Tong,2021.0,Woodstock,OACG,2018.0,84.0,72.8,,coloured bean,,Dark Red Kidney,,,,,,,12-D1/W12HR697
OAC Tong,2021.0,Exeter,OACG,2885.0,85.8,63.9,,coloured bean,,Dark Red Kidney,,,,,,,12-D1/W12HR697
OAC Tong,2021.0,St. Thomas,OACG,1488.0,78.3,62.1,,coloured bean,,Dark Red Kidney,,,,,,,12-D1/W12HR697
OAC Tong,2022.0,St. Thomas,OACG,1870.65,98.25,76.0,,coloured bean,,Dark Red Kidney,,,,,,,12-D1/W12HR697
OAC Tong,2022.0,Woodstock,OACG,2792.38,85.0,71.6,,coloured bean,,Dark Red Kidney,,,,,,,12-D1/W12HR697
OAC Tong,2022.0,Elora,OACG,1524.93,85.0,71.075,,coloured bean,,Dark Red Kidney,,,,,,,12-D1/W12HR697
Eiger,2022.0,Winchester,HDCI,4106.52,107.5,,1.25,coloured bean,,Great Northern,,,,,,,
Eiger,2022.0,Exeter,HDCI,2551.49,87.75,37.2075,1.0,coloured bean,,Great Northern,,,,,,,
Eiger,2023.0,Exeter,HDCI,4849.8,95.3,34.2,1.6,coloured bean,,Great Northern,,,,,,,
Eiger,2023.0,St. Thomas,HDCI,4308.1,93.0,33.5,2.5,coloured bean,,Great Northern,,,,,,,
Eiger,2023.0,Winchester,HDCI,4754.3,99.5,36.9,1.9,coloured bean,,Great Northern,,,,,,,
OAC 23-1,2023.0,Woodstock,OACG,2831.7,84.3,19.6,2.8,white bean,,White Navy,,,,,,,ACUG 16-3/W15HR1806
OAC 23-1,2023.0,Winchester,OACG,3639.1,93.8,19.6,1.3,white bean,,White Navy,,,,,,,ACUG 16-3/W15HR1806
OAC 23-1,2023.0,St. Thomas,OACG,4092.6,85.0,20.7,1.8,white bean,,White Navy,,,,,,,ACUG 16-3/W15HR1806
OAC 23-1,2023.0,Auburn,OACG,3598.3,90.5,17.8,1.9,white bean,,White Navy,,,,,,,ACUG 16-3/W15HR1806
OAC 23-1,2023.0,Exeter,OACG,4033.9,89.3,19.7,2.1,white bean,,White Navy,,,,,,,ACUG 16-3/W15HR1806
OAC 23-1,2023.0,Elora,OACG,3687.9,103.8,20.0,2.6,white bean,,White Navy,,,,,,,ACUG 16-3/W15HR1806
OAC 23-1,2024.0,Exeter,OACG,2274.5,84.5,18.7,2.0,white bean,,White Navy,,,,,,,ACUG 16-3/W15HR1806
OAC 23-1,2024.0,Blyth,OACG,3220.2,79.0,18.4,3.8,white bean,,White Navy,,,,,,,ACUG 16-3/W15HR1806
OAC 23-1,2024.0,Woodstock,OACG,3182.2,87.0,18.9,2.6,white bean,,White Navy,,,,,,,ACUG 16-3/W15HR1806
OAC 23-1,2024.0,Elora,OACG,3072.2,84.0,19.7,2.5,white bean,,White Navy,,,,,,,ACUG 16-3/W15HR1806
OAC 23-1,2024.0,Winchester,OACG,4031.9,95.0,21.0,1.6,white bean,,White Navy,,,,,,,ACUG 16-3/W15HR1806
OAC 23-2,2023.0,Woodstock,OACG,2824.6,97.0,22.3,2.8,white bean,,White Navy,,,,,,,ACUG 16-5/56777
OAC 23-2,2023.0,Winchester,OACG,4090.0,102.5,22.3,1.4,white bean,,White Navy,,,,,,,ACUG 16-5/56777
OAC 23-2,2023.0,St. Thomas,OACG,3982.9,88.0,23.4,2.0,white bean,,White Navy,,,,,,,ACUG 16-5/56777
OAC 23-2,2023.0,Auburn,OACG,3961.0,93.5,21.8,4.0,white bean,,White Navy,,,,,,,ACUG 16-5/56777
OAC 23-2,2023.0,Exeter,OACG,4029.3,91.5,22.2,2.1,white bean,,White Navy,,,,,,,ACUG 16-5/56777
OAC 23-2,2023.0,Elora,OACG,3521.7,107.3,23.9,2.5,white bean,,White Navy,,,,,,,ACUG 16-5/56777
OAC 23-3,2023.0,Woodstock,OACG,2929.1,102.8,24.7,2.3,white bean,,White Navy,,,,,,,Mist/49976//48310/W12HR1713
OAC 23-3,2023.0,Winchester,OACG,4593.2,103.3,24.7,1.3,white bean,,White Navy,,,,,,,Mist/49976//48310/W12HR1713
OAC 23-3,2023.0,St. Thomas,OACG,4283.7,91.5,23.3,2.0,white bean,,White Navy,,,,,,,Mist/49976//48310/W12HR1713
OAC 23-3,2023.0,Auburn,OACG,4794.9,98.8,23.8,1.9,white bean,,White Navy,,,,,,,Mist/49976//48310/W12HR1713
OAC 23-3,2023.0,Elora,OACG,3816.0,114.3,25.5,1.0,white bean,,White Navy,,,,,,,Mist/49976//48310/W12HR1713
OAC 23-3,2023.0,Exeter,OACG,4700.0,96.8,24.8,1.3,white bean,,White Navy,,,,,,,Mist/49976//48310/W12HR1713
OAC 24-1,2024.0,Exeter,OACG,3013.2,84.0,19.7,2.3,white bean,,White Navy,,,,,,,ACUG16-5/56551
OAC 24-1,2024.0,Blyth,OACG,4137.0,81.5,20.7,4.7,white bean,,White Navy,,,,,,,ACUG16-5/56551
OAC 24-1,2024.0,Woodstock,OACG,3295.6,91.3,20.0,2.8,white bean,,White Navy,,,,,,,ACUG16-5/56551
OAC 24-1,2024.0,Elora,OACG,3842.8,87.0,19.6,2.9,white bean,,White Navy,,,,,,,ACUG16-5/56551
OAC 24-1,2024.0,Winchester,OACG,4796.6,96.5,20.9,2.0,white bean,,White Navy,,,,,,,ACUG16-5/56551
OAC 24-2,2024.0,Exeter,OACG,2684.7,88.0,19.9,2.0,white bean,,White Navy,,,,,,,ACUG15-B4/ACUG 18-3
OAC 24-2,2024.0,Winchester,OACG,5301.7,100.0,22.7,2.0,white bean,,White Navy,,,,,,,ACUG15-B4/ACUG 18-3
OAC 24-2,2024.0,Blyth,OACG,3739.2,83.3,21.1,5.0,white bean,,White Navy,,,,,,,ACUG15-B4/ACUG 18-3
OAC 24-2,2024.0,Woodstock,OACG,3489.7,91.5,20.6,2.6,white bean,,White Navy,,,,,,,ACUG15-B4/ACUG 18-3
OAC 24-2,2024.0,Elora,OACG,3598.1,88.0,21.3,2.0,white bean,,White Navy,,,,,,,ACUG15-B4/ACUG 18-3
OAC 24-3,2024.0,Exeter,OACG,2522.3,87.0,22.4,2.3,white bean,,White Navy,,,,,,,ACUG17-3/ACUG 18-B5
OAC 24-3,2024.0,Elora,OACG,3429.3,84.5,22.6,1.8,white bean,,White Navy,,,,,,,ACUG17-3/ACUG 18-B5
OAC 24-3,2024.0,Blyth,OACG,4251.4,82.5,21.8,3.5,white bean,,White Navy,,,,,,,ACUG17-3/ACUG 18-B5
OAC 24-3,2024.0,Winchester,OACG,4041.3,93.8,23.1,1.9,white bean,,White Navy,,,,,,,ACUG17-3/ACUG 18-B5
OAC 24-3,2024.0,Woodstock,OACG,3126.5,91.5,21.1,2.3,white bean,,White Navy,,,,,,,ACUG17-3/ACUG 18-B5
OAC 24-4,2024.0,Exeter,OACG,2552.6,85.3,22.3,1.8,white bean,,White Navy,,,,,,,ACUG16-5/ACUG 18-7
OAC 24-4,2024.0,Winchester,OACG,4478.2,95.5,24.7,1.5,white bean,,White Navy,,,,,,,ACUG16-5/ACUG 18-7
OAC 24-4,2024.0,Blyth,OACG,3774.6,81.3,23.1,3.8,white bean,,White Navy,,,,,,,ACUG16-5/ACUG 18-7
OAC 24-4,2024.0,Woodstock,OACG,3210.9,87.5,22.9,2.4,white bean,,White Navy,,,,,,,ACUG16-5/ACUG 18-7
OAC 24-4,2024.0,Elora,OACG,3613.6,83.3,23.3,2.3,white bean,,White Navy,,,,,,,ACUG16-5/ACUG 18-7
OAC Award,2018.0,Exeter,ACUG,3984.0,112.8,25.2,1.9,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Award,2018.0,Woodstock,ACUG,4911.0,101.8,27.5,2.6,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Award,2018.0,St. Thomas,ACUG,3281.0,100.5,26.5,3.5,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Award,2018.0,Elora,ACUG,3789.0,94.3,26.1,2.9,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Award,2019.0,Auburn,ACUG,3377.0,97.5,22.6,2.0,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Award,2019.0,Elora,ACUG,3288.0,103.8,25.9,2.0,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Award,2019.0,Exeter,ACUG,3533.0,91.8,21.6,2.0,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Award,2019.0,St. Thomas,ACUG,4594.0,88.0,23.7,3.4,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Award,2019.0,Woodstock,ACUG,3972.0,100.0,24.2,2.4,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Award,2019.0,Winchester,ACUG,4134.0,104.8,26.7,,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Award,2020.0,Auburn,ACUG,3192.0,117.8,23.2,3.3,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Award,2020.0,Elora,ACUG,2901.0,94.5,23.2,2.8,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Award,2020.0,Exeter,ACUG,3652.0,103.3,22.5,2.0,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Award,2020.0,Winchester,ACUG,4147.0,101.8,24.6,,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Award,2020.0,St. Thomas,ACUG,4887.0,97.7,25.1,2.7,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Award,2020.0,Woodstock,ACUG,3132.0,92.0,22.6,2.0,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Award,2021.0,Winchester,ACUG,4095.0,112.0,20.9,2.1,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Award,2021.0,Auburn,ACUG,3372.0,99.5,20.3,2.0,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Award,2021.0,Exeter,ACUG,3142.0,106.3,19.5,2.3,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Bechamel,2020.0,Auburn,OACG,3687.0,118.5,20.4,3.1,white bean,2023.0,White Navy,R,R,,,R,R,Apex/Fathom
OAC Bechamel,2020.0,Elora,OACG,3070.0,95.5,22.1,2.4,white bean,2023.0,White Navy,R,R,,,R,R,Apex/Fathom
OAC Bechamel,2020.0,Exeter,OACG,3941.0,107.0,20.6,2.3,white bean,2023.0,White Navy,R,R,,,R,R,Apex/Fathom
OAC Bechamel,2020.0,St. Thomas,OACG,5455.0,97.7,22.1,2.3,white bean,2023.0,White Navy,R,R,,,R,R,Apex/Fathom
OAC Bechamel,2020.0,Winchester,OACG,3942.0,103.5,23.1,,white bean,2023.0,White Navy,R,R,,,R,R,Apex/Fathom
OAC Bechamel,2020.0,Woodstock,OACG,3149.0,92.8,21.0,2.4,white bean,2023.0,White Navy,R,R,,,R,R,Apex/Fathom
OAC Bechamel,2021.0,Winchester,OACG,4488.0,112.5,19.9,2.5,white bean,2023.0,White Navy,R,R,,,R,R,Apex/Fathom
OAC Bechamel,2021.0,Auburn,OACG,3569.0,97.0,18.1,2.0,white bean,2023.0,White Navy,R,R,,,R,R,Apex/Fathom
OAC Bechamel,2021.0,Exeter,OACG,3104.0,106.5,18.0,1.8,white bean,2023.0,White Navy,R,R,,,R,R,Apex/Fathom
OAC Bechamel,2022.0,Elora,OACG,1765.5,92.75,22.65,2.5,white bean,2023.0,White Navy,R,R,,,R,R,Apex/Fathom
OAC Bechamel,2022.0,Woodstock,OACG,,93.0,21.825,2.125,white bean,2023.0,White Navy,R,R,,,R,R,Apex/Fathom
OAC Bechamel,2022.0,Auburn,OACG,4005.24,102.0,20.2075,3.25,white bean,2023.0,White Navy,R,R,,,R,R,Apex/Fathom
OAC Bechamel,2022.0,Winchester,OACG,3333.75,110.5,18.975,2.75,white bean,2023.0,White Navy,R,R,,,R,R,Apex/Fathom
OAC Bechamel,2022.0,Woodstock,OACG,,93.0,21.825,2.125,white bean,2023.0,White Navy,R,R,,,R,R,Apex/Fathom
OAC Bechamel,2022.0,Exeter,OACG,2326.31,93.25,22.0825,2.25,white bean,2023.0,White Navy,R,R,,,R,R,Apex/Fathom
OAC Bechamel,2022.0,Elora,OACG,1765.5,92.75,22.65,2.5,white bean,2023.0,White Navy,R,R,,,R,R,Apex/Fathom
OAC Bechamel,2022.0,Auburn,OACG,4005.24,102.0,20.2075,3.25,white bean,2023.0,White Navy,R,R,,,R,R,Apex/Fathom
OAC Bechamel,2022.0,Winchester,OACG,3333.75,110.5,18.975,2.75,white bean,2023.0,White Navy,R,R,,,R,R,Apex/Fathom
OAC Bechamel,2022.0,Exeter,OACG,2326.31,93.25,22.0825,2.25,white bean,2023.0,White Navy,R,R,,,R,R,Apex/Fathom
OAC Bechamel,2023.0,Woodstock,OACG,2908.7,104.5,21.4,3.0,white bean,2023.0,White Navy,R,R,,,R,R,Apex/Fathom
OAC Bechamel,2023.0,Winchester,OACG,4993.1,108.3,21.4,1.4,white bean,2023.0,White Navy,R,R,,,R,R,Apex/Fathom
OAC Bechamel,2023.0,St. Thomas,OACG,4773.3,93.0,21.3,2.3,white bean,2023.0,White Navy,R,R,,,R,R,Apex/Fathom
OAC Bechamel,2023.0,Exeter,OACG,4530.6,97.8,21.6,3.0,white bean,2023.0,White Navy,R,R,,,R,R,Apex/Fathom
OAC Bechamel,2023.0,Elora,OACG,4292.1,112.3,23.7,3.1,white bean,2023.0,White Navy,R,R,,,R,R,Apex/Fathom
OAC Bechamel,2023.0,Auburn,OACG,4308.3,97.5,20.9,3.0,white bean,2023.0,White Navy,R,R,,,R,R,Apex/Fathom
OAC Charm,2018.0,Exeter,TVSC,3651.0,112.5,23.8,1.9,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2018.0,Woodstock,TVSC,4847.0,97.8,24.7,2.8,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2018.0,St. Thomas,TVSC,3572.0,99.0,25.7,3.0,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2018.0,Elora,TVSC,3379.0,87.8,23.1,1.8,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2019.0,Auburn,TVSC,3616.0,97.0,21.5,2.3,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2019.0,Elora,TVSC,2880.0,97.3,24.5,2.1,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2019.0,Exeter,TVSC,3489.0,91.0,21.7,2.5,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2019.0,St. Thomas,TVSC,4582.0,82.5,23.2,3.1,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2019.0,Woodstock,TVSC,4055.0,96.0,25.8,1.9,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2019.0,Winchester,TVSC,3720.0,101.5,25.5,,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2020.0,Auburn,TVSC,3371.0,114.3,22.7,3.4,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2020.0,Elora,TVSC,2996.0,85.0,22.8,2.5,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2020.0,Exeter,TVSC,3794.0,98.3,23.5,2.0,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2020.0,Winchester,TVSC,4061.0,100.0,24.3,,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2020.0,St. Thomas,TVSC,4920.0,92.7,24.7,2.5,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2020.0,Woodstock,TVSC,2707.0,81.8,22.0,1.4,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2021.0,Winchester,TVSC,4274.0,112.5,21.6,1.8,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2021.0,Auburn,TVSC,3837.0,96.3,21.2,2.0,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2021.0,Exeter,TVSC,3384.0,97.5,20.1,1.9,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2023.0,Woodstock,TVSC,2926.1,100.5,23.6,2.5,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2023.0,St. Thomas,TVSC,3761.4,93.0,25.1,2.0,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2023.0,Winchester,TVSC,4689.6,108.3,23.6,1.2,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2023.0,Elora,TVSC,3852.2,112.5,25.6,1.6,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2023.0,Exeter,TVSC,4381.5,96.8,24.3,1.0,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2023.0,Auburn,TVSC,4314.5,97.0,21.9,2.5,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2024.0,Woodstock,TVSC,2859.7,94.5,20.8,2.4,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2024.0,Exeter,TVSC,3052.3,87.3,22.8,3.0,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2024.0,Elora,TVSC,3229.4,87.8,24.8,1.4,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2024.0,Blyth,TVSC,3814.9,83.3,22.5,4.8,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Charm,2024.0,Winchester,TVSC,4632.8,100.0,23.8,1.8,white bean,2021.0,White Navy,,,,,R,R,ACUG11-B1/Mist
OAC Dublin,2006.0,Granton,"RTBS, ROBA",4080.61,100.25,21.6715,,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Dublin,2006.0,Kempton,"RTBS, ROBA",4289.09,90.0,22.07,,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Dublin,2006.0,Kippen,"RTBS, ROBA",4163.8,100.65,19.75,,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Dublin,2007.0,Brussels,"RTBS, ROBA",1822.41,91.28,16.5,,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Dublin,2007.0,Kippen,"RTBS, ROBA",3364.61,93.26,20.01,,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Dublin,2007.0,Elora,"RTBS, ROBA",2770.09,101.86,21.7446,,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Dublin,2008.0,Kippen,"RTBS, ROBA",3959.77,100.33,19.19,,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Dublin,2008.0,St. Thomas,"RTBS, ROBA",3807.03,91.33,19.4,,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Dublin,2008.0,Elora,"RTBS, ROBA",2331.6,109.64,19.1813,,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Dublin,2008.0,Brussels,"RTBS, ROBA",4754.63,104.3,21.02,,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Dublin,2009.0,Blyth,"RTBS, ROBA",3326.63,105.713,19.1119,,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Dublin,2009.0,Elora,"RTBS, ROBA",2161.69,116.294,18.45,,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Dublin,2009.0,Kippen,"RTBS, ROBA",3596.58,97.4554,21.3156,,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Dublin,2010.0,St. Thomas,"RTBS, ROBA",3594.8,85.0024,20.5093,,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Dublin,2010.0,Blyth,"RTBS, ROBA",3636.07,96.0163,21.7551,,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Dublin,2010.0,Elora,"RTBS, ROBA",2814.9,106.764,21.6885,,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Dublin,2010.0,Granton,"RTBS, ROBA",2284.25,94.8312,20.0824,,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Dublin,2010.0,Kippen,"RTBS, ROBA",3964.71,93.5379,21.3867,,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Dublin,2010.0,Woodstock,"RTBS, ROBA",4080.27,106.467,22.6976,,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Dublin,2011.0,Woodstock,"RTBS, ROBA",2713.0,112.0,21.7,3.0,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Dublin,2011.0,St. Thomas,"RTBS, ROBA",3519.0,91.0,23.2,3.4,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Dublin,2011.0,Kippen,"RTBS, ROBA",3269.0,107.0,21.8,3.3,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Dublin,2011.0,Granton,"RTBS, ROBA",2761.0,97.0,24.2,2.1,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Dublin,2011.0,Brussels,"RTBS, ROBA",3003.0,104.0,24.1,3.1,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Dublin,2011.0,Elora,"RTBS, ROBA",889.0,107.0,20.4,3.5,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Dublin,2012.0,Brussels,"RTBS, ROBA",3112.0,115.5,23.6,2.3,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Dublin,2012.0,Elora,"RTBS, ROBA",2684.0,101.1,20.3,3.3,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Dublin,2012.0,Kippen,"RTBS, ROBA",2812.7,97.2,22.7,2.1,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Dublin,2012.0,St. Thomas,"RTBS, ROBA",3271.2,84.0,21.6,3.0,white bean,2009.0,White Navy,R,S,S,S,S,S,
OAC Equinox,2018.0,Exeter,ACUG,4165.0,113.3,26.9,1.3,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Equinox,2018.0,Woodstock,ACUG,5278.0,102.0,30.6,1.9,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Equinox,2018.0,St. Thomas,ACUG,3738.0,102.5,28.2,3.3,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Equinox,2018.0,Elora,ACUG,3706.0,101.5,27.2,2.8,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Equinox,2019.0,Auburn,ACUG,3378.0,97.0,24.0,1.5,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Equinox,2019.0,Elora,ACUG,2617.0,105.0,28.5,1.9,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Equinox,2019.0,Exeter,ACUG,3466.0,92.0,26.0,1.3,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Equinox,2019.0,St. Thomas,ACUG,4929.0,84.5,26.2,2.5,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Equinox,2019.0,Woodstock,ACUG,3768.0,102.3,28.6,1.8,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Equinox,2019.0,Winchester,ACUG,3902.0,105.3,29.2,,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Equinox,2020.0,Winchester,ACUG,3766.0,104.5,26.9,,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Equinox,2020.0,Auburn,ACUG,4099.0,118.3,25.2,2.6,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Equinox,2020.0,Elora,ACUG,3037.0,96.3,24.8,1.4,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Equinox,2020.0,Exeter,ACUG,4233.0,103.0,26.0,1.8,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Equinox,2020.0,St. Thomas,ACUG,5379.0,96.0,27.7,2.3,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Equinox,2020.0,Woodstock,ACUG,2547.0,92.5,25.7,1.9,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Equinox,2021.0,Winchester,ACUG,4170.0,115.0,23.7,1.3,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Equinox,2021.0,Exeter,ACUG,3182.0,106.3,22.0,1.4,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
OAC Equinox,2021.0,Auburn,ACUG,4172.0,100.0,23.0,1.5,white bean,2021.0,White Navy,,,,,S,,Mist/Apex
Big Red,2016.0,Elora,,1781.29,90.5,,,coloured bean,,kidney,,,,,,,
Big Red,2016.0,Exeter,,2622.43,83.0,54.77,,coloured bean,,kidney,,,,,,,
Big Red,2016.0,St. Thomas,,2981.61,80.5,57.185,,coloured bean,,kidney,,,,,,,
Big Red,2016.0,Woodstock,,1495.9,81.0,,,coloured bean,,kidney,,,,,,,
Big Red,2017.0,St. Thomas,,3079.0,74.0,58.3,,coloured bean,,kidney,,,,,,,
Big Red,2017.0,Woodstock,,1308.0,87.3,55.2,,coloured bean,,kidney,,,,,,,
Big Red,2017.0,Elora,,1960.0,91.3,57.4,,coloured bean,,kidney,,,,,,,
Big Red,2018.0,Woodstock,,3797.0,94.0,70.2,,coloured bean,,kidney,,,,,,,
Big Red,2018.0,St. Thomas,,4337.0,85.5,70.8,,coloured bean,,kidney,,,,,,,
Big Red,2018.0,Elora,,1292.0,79.0,73.0,,coloured bean,,kidney,,,,,,,
Big Red,2018.0,Exeter,,840.0,95.3,52.5,,coloured bean,,kidney,,,,,,,
Big Red,2019.0,St. Thomas,,3067.0,63.0,65.8,,coloured bean,,kidney,,,,,,,
Big Red,2019.0,Woodstock,,2901.0,92.8,67.5,,coloured bean,,kidney,,,,,,,
Big Red,2019.0,Elora,,2146.0,91.0,63.2,,coloured bean,,kidney,,,,,,,
Big Red,2019.0,Exeter,,2070.0,80.8,58.6,,coloured bean,,kidney,,,,,,,
Big Red,2020.0,St. Thomas,,2398.0,91.0,64.9,,coloured bean,,kidney,,,,,,,
Big Red,2020.0,Elora,,1624.0,80.8,63.8,,coloured bean,,kidney,,,,,,,
Big Red,2020.0,Exeter,,2063.0,85.3,54.0,,coloured bean,,kidney,,,,,,,
Big Red,2020.0,Woodstock,,2049.0,81.0,55.8,,coloured bean,,kidney,,,,,,,
